Username,FirstName,LastName,RoleId,RoleName,CourseOfferingId,CourseOfferingCode,CourseOfferingName,CourseSectionCode,GradeItemCategoryId,GradeItemCategoryName,GradeItemId,GradeItemName,GradeItemWeight,PointsNumerator,PointsDenominator,GradeValue,GradeLastModified
evam,Emerson,Charles,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,In-class Activities,1231216,9-10,,0.94,1.0,100.0,2018-11-16T17:55:17.750
warret15,Brock,Richardson,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Daily Partcipation,1236306,9-19,,0.1,1.0,100.0,2018-10-06T05:41:09.217
morgar13,Taylor,Tyler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Daily Partcipation,1231222,LinkedIn Profile,,1.5,0.1,94.79,2018-09-14T04:52:00.560
lingx2,Michael,Thasin,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,In-class Activities,1231224,12-10,,1.0,7.0,100.0,2018-09-19T18:28:47.597
latunsa6,Katie,Onuoha,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Daily Partcipation,1236311,#11 - 11-12,,0.1,0.1,100.0,2018-12-17T19:48:15.290
evam,Amelia,Weiler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231172,Wiki,1231187,Exam 1 - 9-10,,0.98,1.0,100.0,2018-10-21T01:35:19.570
heddyj1,Rocco,Ling,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Quizzes,1236326,Quiz 1 - 9-6,,0.0,0.1,100.0,2018-09-19T18:28:47.550
reeser5,Isabella,Thayer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231170,In-class Activities,1231201,#13 - 11-19,,1.0,0.1,100.0,2018-09-14T17:07:48.780
hobsone1,Allison,Tyler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Quizzes,1231192,9-17,,7.0,1.0,100.0,2018-11-27T16:02:24.203
weilerb2,Elizabeth,Thasin,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,In-class Activities,1236328,#2 - 9-5,,1.0,1.0,100.0,2018-10-21T01:35:19.400
lingx2,Sherilyn,Weiler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Daily Partcipation,1236327,Lab Biomolecule,,0.1,1.0,90.0,2018-10-15T06:26:05.290
levenei,Tanner,Levene,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Daily Partcipation,1231178,Lab Osmosis,,0.1,1.5,100.0,2018-10-30T04:26:36.583
warret15,Isabella,Weiler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231172,In-class Activities,1231206,Exam 1 - 9-10,,1.0,0.1,92.07,2018-12-10T16:30:35.933
thasini,Jennifer,Levene,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231172,Daily Partcipation,1231187,11-5,,4.88,0.1,100.0,2018-12-06T01:46:52.777
morgar13,Sherilyn,Charles,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Daily Partcipation,1236328,10-10,,1.8,1.0,100.0,2018-08-30T02:54:51.910
spencet7,Elizabeth,Pitchford,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Exams,1231223,Wiki 2 - 10-8,,1.0,0.1,100.0,2018-09-06T03:16:59.500
spencet7,Saleh,Weiler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231172,Wiki,1231199,Final Presentation,,1.5,0.1,100.0,2018-12-03T05:41:03.347
warret15,Taylor,Wohlfert,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Wiki,1231219,Poster Draft,,1.5,0.1,100.0,2018-11-13T21:37:04.597
charlep1,Katie,Reese,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231170,Exams,1231185,#1 - 8-29,,0.1,0.1,100.0,2018-12-17T19:46:43.603
latunsa6,Ronique,Onuoha,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Daily Partcipation,1231213,Quiz 7 - 12-10,,0.4,7.0,100.0,2018-10-10T13:52:29.497
weilerb2,Isabella,Weiler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231172,Daily Partcipation,1231190,9-26,,1.0,1.5,100.0,2018-09-19T15:27:54.803
weilerb2,Sherilyn,Morgan,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231172,In-class Activities,1231208,#13 - 11-19,,0.1,1.0,100.0,2018-09-19T15:55:06.480
wohlfek3,Izabella,Tyler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,In-class Activities,1231222,10-24,,0.1,0.1,90.0,2018-11-13T20:33:27.523
reeser5,Emerson,Spencer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Daily Partcipation,1231196,Exam 6 - 11-28,,0.1,1.0,87.97,2018-12-10T16:30:35.887
pitchfs1,Izabella,Weiler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Daily Partcipation,1231196,10-1,,1.0,1.5,100.0,2018-11-13T20:33:27.193
thayere1,Makeila,Levene,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Exams,1231189,11-28,,0.1,0.1,100.0,2018-10-21T02:25:09.553
reeser5,Kelsey,Latunski,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231171,Wiki,1231183,9-19,,0.1,1.0,100.0,2018-12-17T19:49:24.040
charlep1,Taylor,Thayer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,In-class Activities,1231189,Lab Biomolecule,,0.0,0.1,100.0,2018-12-10T19:53:04.913
evam,Jennifer,Morgan,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Quizzes,1236306,#6 - 10-8 - #2,,0.46,0.1,100.0,2018-12-11T20:44:29.107
morgar13,Rocco,Weiler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,In-class Activities,1231185,Wiki 2 - 10-8,,7.0,0.1,100.0,2018-12-06T01:42:37.357
warret15,Amelia,Wood,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Quizzes,1236313,10-24,,0.1,99.0,100.0,2018-12-10T16:30:35.993
thayere1,Pilar,Onuoha,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231173,In-class Activities,1231174,Quiz 7 - 12-10,,2.0,1.5,100.0,2018-10-21T02:22:30.560
pitchfs1,Isabella,Reese,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Lab Activities,1231192,Exam 4 - 10-22,,6.29,7.0,100.0,2018-11-27T15:59:15.300
pitchfs1,Izabella,Heddy,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Quizzes,1231216,Lab: Translation,,1.0,0.1,100.0,2018-09-06T03:16:59.610
wohlfek3,Brock,Ling,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Daily Partcipation,1231180,#14 - 11-28,,1.0,1.0,100.0,2018-09-14T17:07:48.920
langdj,Isabella,Levene,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Wiki,1231190,#4 - 9-24,,0.92,2.0,100.0,2018-10-15T06:26:04.900
thasini,Isabella,Eva,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,In-class Activities,1231214,9-5,,0.1,1.0,88.57,2018-09-26T19:02:29.120
schraua2,Emerson,Richardson,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,0,Quizzes,1236319,Wiki 2 - 10-8,,4.0,7.0,100.0,2018-09-26T19:01:19.730
pitchfs1,Sherilyn,Onuoha,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231170,Exams,1231218,Quiz 5 - 11-8,,0.0,1.0,100.0,2018-10-06T05:41:09.280
mahfuzs,Tanner,Latunski,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Exams,1231225,10-15,,0.1,0.1,100.0,2018-10-10T13:53:58.073
woodi,Xiuen,Reese,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Quizzes,1236308,Lab: Translation,,0.5,1.0,100.0,2018-11-13T20:10:29.423
wohlfek3,Michael,Morgan,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231171,Daily Partcipation,1236318,#11 - 11-12,,1.0,1.5,100.0,2018-10-01T06:03:30.930
heddyj1,Saleh,Wood,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,In-class Activities,1231188,Quiz 7 - 12-10,,1.0,7.0,114.29,2018-11-18T06:47:46.797
hobsone1,Tanner,Onuoha,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Daily Partcipation,1231221,#7 - Teeth Measure,,0.1,0.1,100.0,2018-10-21T02:22:30.777
richad14,Rocco,Levene,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Quizzes,1231179,#16 - 12-10,,0.1,0.1,100.0,2018-10-10T13:52:29.510
charlep1,Ronique,Onuoha,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Lab Activities,1236326,9-17,,1.0,0.1,100.0,2018-10-06T05:43:15.013
thasini,Ronique,Eva,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Exams,1231215,11-26,,0.1,0.1,100.0,2018-08-30T02:53:01.253
wohlfek3,Allison,Wohlfert,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231170,Extra Credit,1236318,10-31,,1.35,0.1,100.0,2018-10-07T05:02:07.270
thayere1,Jacob,Onuoha,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231173,Daily Partcipation,1236320,12-12,,0.1,0.1,100.0,2018-09-26T19:02:29.013
langdj,David,Hobson,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Exams,1236310,#14 - 11-28,,0.1,1.5,100.0,2018-09-24T16:12:48.233
weilerb2,Alex,Ross,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Wiki,1231185,Wiki 3 - 10-29,,0.1,1.0,100.0,2018-12-17T19:47:38.807
warret15,Emerson,Thayer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Lab Activities,1231181,Quiz 5 - 11-8,,0.1,0.1,100.0,2018-09-19T18:28:47.690
lingx2,Pilar,Warren,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Lab Activities,1236312,12-12,,2.0,7.0,90.0,2018-10-15T06:26:42.943
charlep1,Katie,Thasin,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Lab Activities,1231200,Lab Nutrition,,0.0,0.1,100.0,2018-11-14T05:37:01.833
weilerb2,Isabella,Levene,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Quizzes,1231204,Lab Osmosis,,2.0,0.1,50.0,2018-12-06T01:45:35.290
thasini,Katie,Levene,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,In-class Activities,1236312,10-15,,1.0,0.1,100.0,2018-11-13T20:10:29.737
lingx2,Makeila,Weiler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,In-class Activities,1236307,Lab Microscopy,,1.5,0.1,100.0,2018-10-22T18:00:42.170
richad14,Izabella,Ross,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,In-class Activities,1231225,Lab Ferment,,0.1,7.0,100.0,2018-12-03T05:41:03.207
latunsa6,Kelsey,Heddy,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,In-class Activities,1231226,Exam 2 - 9-26,,0.1,1.0,100.0,2018-12-06T02:22:40.403
thayere1,Jacob,Thayer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231173,Daily Partcipation,1231206,10-1,,1.5,1.0,100.0,2018-12-05T05:02:03.590
schraua2,Alex,Heddy,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Extra Credit,1231215,9-17,,1.0,0.1,100.0,2018-12-06T02:22:40.217
onuoham,Jacob,Spencer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231170,Daily Partcipation,1236327,Quiz 5 - 11-8,,1.0,1.5,100.0,2018-12-10T19:05:17.837
onuoham,Isabella,Ling,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,In-class Activities,1231207,Lab: Translation,,0.1,1.5,100.0,2018-12-03T05:52:55.673
heddyj1,Taylor,Wood,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Lab Activities,1231196,#12 - 11-14,,0.95,0.1,100.0,2018-11-12T02:03:07.353
thayere1,Kelsey,Sandbrook,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Daily Partcipation,1236319,Lab Enzymes,,1.5,1.5,100.0,2018-09-19T15:55:06.637
heddyj1,Rocco,Warren,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,0,In-class Activities,1231220,Lab Biomolecule,,1.0,0.1,90.0,2018-11-13T21:37:04.457
sandbra1,Isabella,Thayer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Lab Activities,1231213,Final Presentation,,0.95,0.1,100.0,2018-12-10T19:05:17.650
langdj,Kelsey,Thasin,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,In-class Activities,1231208,Quiz 4 - 10-18,,0.1,1.0,100.0,2018-12-06T01:42:37.340
onuoham,Saleh,Warren,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Daily Partcipation,1236330,11-7,,6.9,99.0,100.0,2018-10-30T04:22:30.433
schraua2,David,Mahfuz,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,In-class Activities,1231198,10-17,,1.0,1.0,91.43,2018-09-27T18:53:02.243
thasini,Brock,Reese,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Quizzes,1236329,10-3,,0.1,0.1,100.0,2018-10-21T02:25:09.727
rossk25,Xiuen,Sandbrook,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Wiki,1231198,Quiz 1 - 9-6,,0.1,1.0,100.0,2018-09-12T17:44:33.823
wohlfek3,Amelia,Thasin,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Extra Credit,1236321,Resume,,1.0,0.1,100.0,2018-12-03T05:41:03.380
richad14,Sherilyn,Ling,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Extra Credit,1231196,#10 - 11-5,,1.0,1.5,100.0,2018-09-12T17:50:25.370
warret15,Sherilyn,Wood,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Exams,1231214,#16 - 12-10,,0.1,1.0,100.0,2018-09-06T15:39:34.673
weilerb2,Izabella,Thasin,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Quizzes,1231199,#1 - 8-29,,6.89,0.1,100.0,2018-11-13T21:32:09.867
weilerb2,Brock,Levene,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231172,Lab Activities,1236321,10-10,,1.0,0.1,114.29,2018-10-22T03:17:19.577
pitchfs1,Tanner,Tyler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Wiki,1236325,Lab pH,,1.0,1.0,100.0,2018-10-30T04:26:36.600
pitchfs1,Emerson,Ling,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231171,Daily Partcipation,1236324,Final Calculated Grade,,1.0,0.1,0.0,2018-11-28T02:49:27.897
reeser5,Ronique,Heddy,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Daily Partcipation,1231178,Lab DNA,,7.0,1.0,100.0,2018-12-12T03:15:38.080
wohlfek3,Rocco,Richardson,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231170,In-class Activities,1236320,Lab Enzymes,,2.0,0.1,100.0,2018-11-13T20:33:27.350
hobsone1,Jennifer,Latunski,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231172,Exams,1236324,12-10,,0.1,1.0,100.0,2018-11-07T07:44:21.713
weilerb2,Jennifer,Heddy,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Daily Partcipation,1236327,Final Presentation,,0.1,0.1,100.0,2018-11-19T04:42:17.593
rossk25,David,Heddy,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Daily Partcipation,1236331,Exam 2 - 9-26,,1.0,1.0,100.0,2018-10-30T04:22:30.560
latunsa6,Rocco,Warren,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,In-class Activities,1231210,10-15,,0.0,1.0,100.0,2018-10-10T13:52:29.700
latunsa6,Rocco,Schrauben,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Daily Partcipation,1231184,Wiki 3 - 10-29,,1.0,0.1,100.0,2018-11-14T05:37:01.787
warret15,Saleh,Warren,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Quizzes,1231208,#14 - 11-28,,6.0,0.1,74.71,2018-12-17T19:46:43.650
spencet7,Rocco,Spencer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Quizzes,1231226,Exam 6 - 11-28,,1.0,1.0,100.0,2018-10-15T06:26:42.990
thayere1,David,Morgan,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231170,Wiki,1231198,Lab pH,,1.0,0.1,96.0,2018-09-06T03:16:59.673
lingx2,Makeila,Wood,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Daily Partcipation,1231225,Exam 6 - 11-28,,1.5,1.5,100.0,2018-10-06T05:41:09.153
richad14,Brock,Wohlfert,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Lab Activities,1231220,#11 - 11-12,,90.53,0.1,100.0,2018-09-26T18:56:21.797
charlep1,Ronique,Thayer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,In-class Activities,1231195,Exam 5 - 11-12,,1.0,1.5,92.86,2018-10-10T13:48:06.963
woodi,Emerson,Levene,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231170,Exams,1231199,9-12,,1.0,0.1,98.0,2018-11-16T17:55:17.313
charlep1,Ronique,Warren,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,Lab Activities,1231196,Quiz 0 - 9-28,,0.1,1.0,100.0,2018-12-03T05:52:55.907
sandbra1,Rocco,Spencer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231168,In-class Activities,1231193,10-24,,1.0,1.5,100.0,2018-09-24T16:12:48.280
richad14,David,Hobson,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,In-class Activities,1231213,11-5,,0.1,0.1,100.0,2018-10-21T13:57:29.443
heddyj1,Tanner,Weiler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Daily Partcipation,1236315,#9 - 10-29,,0.1,0.1,100.0,2018-12-17T19:46:43.743
lingx2,Taylor,Wohlfert,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231167,Quizzes,1231203,Lab Microscopy,,1.0,0.1,100.0,2018-12-06T02:22:40.280
reeser5,Izabella,Weiler,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231169,Lab Activities,1231226,#15 - 12-5,,1.0,1.5,98.0,2018-12-06T01:45:35.150
thayere1,Makeila,Thayer,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,1231170,Exams,1231219,Lab Osmosis,,1.0,1.0,98.0,2018-09-06T03:16:59.640
mahfuzs,Amelia,Heddy,104,Student,167603,BIOL121-40319-201910,Biol Foundation for Physiology - 40319,BIOL121-40319-201910,0,In-class Activities,1236330,Exam 7 - 12-17,,0.98,0.5,75.43,2018-10-15T06:26:42.680
