Username,FirstName,LastName,RoleId,RoleName,CourseOfferingId,CourseOfferingCode,CourseOfferingName,CourseSectionCode,GradeItemCategoryId,GradeItemCategoryName,GradeItemId,GradeItemName,GradeItemWeight,PointsNumerator,PointsDenominator,GradeValue,GradeLastModified
whitnem2,Saad,Sutterlin,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220507,Quiz Ch. 13,,0.0,2.0,87.4,2018-12-04T14:05:19.700
spinellm,Cormac,Gordon,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220494,Nov 6,,98.0,2.0,85.0,2018-11-13T14:28:05.150
torokb1,Nichole,Gordon,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220466,Oct 23,,6.0,100.0,100.0,2018-11-13T14:28:04.980
connj2,Amber,Carr,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220497,Nov 1,0.0,67.0,6.0,132.49,2018-12-03T20:54:05.123
connj2,Joshua,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220469,Exam 6,,2.0,2.0,100.0,2018-09-20T13:55:23.600
koehne,Loren,Carr,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220511,Quiz Ch. 5,0.0,2.0,2.0,64.0,2018-09-18T16:52:51.763
gowarda1,Jason,Conn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220475,Quiz Ch. 11,,6.0,100.0,100.0,2018-09-11T13:48:26.627
carrh1,Nichole,Bennett,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220507,Sep 6,,2.0,100.0,100.0,2018-10-04T16:35:53.080
wagenmaj,Jenna,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,In Class Activities,1220487,Quiz Ch. 4,,2.0,870.0,86.67,2018-08-28T13:58:19.327
sutterlm,Marcus,Spinelli Da Silva,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220474,Quiz Ch. 8-9,,6.0,870.0,87.0,2018-11-08T14:54:38.393
carrh1,Jeoffrey,Carr,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220463,Oct 11,,6.0,6.0,84.0,2018-10-04T13:10:22.953
spinellm,Darsalam,Shami,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220480,Quiz Ch. 6-7,,1.0,2.0,99.0,2018-09-18T16:52:51.497
koehne,Maya,Spitzley,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220510,Exam 7,,4.0,2.0,100.0,2018-12-04T14:05:19.513
amirn,Najiwa,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220473,Exam pt Difference,,2.0,70.0,100.0,2018-12-06T16:18:38.980
striefs1,McKenna,Carr,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,,1220493,Nov 27,,2.0,6.0,100.0,2018-10-03T20:38:19.460
assafa1,Charles,Dyjasek,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,In Class Activities,1220469,Sep 11,,0.0,2.0,85.0,2018-12-04T14:05:19.373
conklic8,Amber,Whiteman,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220475,Nov 29,,66.0,2.0,100.0,2018-12-13T15:35:23.840
assafa1,Maya,Gordon,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,In Class Activities,1220481,Aug 28,0.0,6.0,2.0,100.0,2018-08-23T13:55:15.977
amird,Amber,Mattson,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220505,Quiz Ch. 1,,6.0,100.0,0.0,2018-08-30T14:39:10.940
whitsoc1,Loren,Koehn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220471,Sep 20,,6.0,2.0,100.0,2018-08-23T13:55:16.100
assafa1,Maya,Koehn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220501,In Class Activities,1220497,Quiz Ch. 10,,2.0,70.0,100.0,2018-12-11T15:41:28.400
amirn,Charles,Sutterlin,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220478,Exam pt Difference,,2.0,6.0,100.0,2018-11-06T14:20:34.323
ra,Hannah,Shami,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220484,Quiz Ch. 15,,2.0,6.0,100.0,2018-09-13T12:56:24.583
yees,Amalia,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Exam,1280816,Quiz Ch. 16,,6.0,6.0,64.0,2018-11-20T14:47:21.687
koehne,Joshua,Whitney,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220479,Nov 20,,2.0,2.0,100.0,2018-10-09T17:17:39.273
assafa1,Loren,Gordon,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220481,Oct 18,,83.0,100.0,100.0,2018-10-23T13:54:48.897
spinellm,Saad,Koehn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220506,Sep 4,,84.0,2.0,100.0,2018-09-27T13:54:34.990
dyjasekn,Cormac,Despelder,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220482,Sep 27,,2.0,100.0,100.0,2018-08-23T13:53:53.270
carrh1,Jeoffrey,Wagenmaker,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220467,Exam 1,,2.0,2.0,134.86,2018-11-14T21:40:07.877
spitzll6,Joshua,Despelder,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,In Class Activities,1217694,Aug 28,,88.0,2.0,100.0,2018-11-29T14:55:54.037
shamis,Erin,Carr,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Exam,1220494,Quiz Ch. 4,,2.0,6.0,100.0,2018-10-02T15:48:24.800
spitzll6,Najiwa,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220497,Quiz Ch. 15,,2.0,2.0,100.0,2018-11-29T14:55:54.053
striefs1,Saad,Dyjasek,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220477,Quiz Ch. 1,0.0,2.0,2.0,100.0,2018-09-06T13:43:36.513
amirn,Benjamin,Assaf,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,Exam,1220474,Exam 6,,78.0,2.0,100.0,2018-12-06T12:45:11.760
shamis,Erin,Sutterlin,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220468,Nov 8,,2.0,2.0,100.0,2018-10-22T08:47:22.887
gordoc12,Erin,Conn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220494,Quiz Ch. 8-9,,2.0,100.0,100.0,2018-11-13T14:28:05.073
amird,Andrea,Spitzley,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,,1220498,Oct 11,,2.0,2.0,85.0,2018-11-20T14:47:21.953
johna221,Charles,Whitney,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220482,Exam 1,,94.43,6.0,100.0,2018-12-04T14:05:19.623
yees,Jason,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220484,Quiz Ch. 11,,6.0,70.0,100.0,2018-09-11T13:48:26.737
whitnem2,Darsalam,Dyjasek,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220472,Exam 6,,77.0,6.0,100.0,2018-10-02T13:01:59.100
whitsoc1,Najiwa,Carr,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,,1220510,Exam pt Difference,,2.0,2.0,83.33,2018-09-12T22:59:33.490
johna221,Benjamin,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220509,MyLabsPlus,,5.0,2.0,54.0,2018-09-25T13:56:41.697
bennej44,Siew Chen,Spinelli Da Silva,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220492,Quiz Ch. 16,,75.0,2.0,100.0,2018-10-18T14:46:32.590
striefs1,Cameron,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220475,Nov 20,,88.0,2.0,100.0,2018-09-06T13:43:36.810
koehne,Cameron,Assaf,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,In Class Activities,1220475,Quiz Ch. 15,,2.0,6.0,70.0,2018-12-13T21:40:56.520
torokb1,Amalia,Sutterlin,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1280816,Exam 1,,2.0,2.0,100.0,2018-09-04T13:52:54.503
assafa1,McKenna,Koehn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220482,Oct 25,,6.0,2.0,100.0,2018-09-13T12:56:24.223
johna221,Charles,Whitney,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220491,Oct 11,,0.0,2.0,100.0,2018-11-13T14:28:05.120
muellea6,Benjamin,Mueller-Hayes,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220467,Exam 5,0.0,6.0,2.0,100.0,2018-10-25T13:27:06.357
koehne,Najiwa,Dyjasek,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,,1220486,Exam 1,,2.0,6.0,100.0,2018-11-06T14:20:34.620
koehne,Darsalam,Whitson,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220509,Oct 18,,2.0,6.0,100.0,2018-10-18T13:56:32.570
whitemah,Amalia,Conklin,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220483,Sep 4,,2.0,6.0,73.5,2018-09-06T13:43:36.137
whitnem2,Siew Chen,Yee,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,Online Quiz,1220477,Oct 23,,6.0,100.0,100.0,2018-10-18T13:56:32.430
sutterlm,Saad,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220483,Final Calculated Grade,,2.0,2.0,0.0,2018-11-06T14:20:34.213
whitsoc1,Sophia,Spinelli Da Silva,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220489,MyLabsPlus,,82.0,2.0,76.0,2018-08-23T13:53:53.460
yees,Allison,Sutterlin,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220487,Sep 13,,2.0,2.0,100.0,2018-10-04T13:10:23
koehne,Loren,Koehn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220495,Exam 1,,0.0,6.0,73.0,2018-10-09T17:17:39.430
carrh1,Marcus,Koehn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220487,Sep 11,0.0,6.0,6.0,100.0,2018-10-01T02:30:40.710
whitnem2,Saad,Conklin,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,In Class Activities,1220500,Nov 8,,2.0,6.0,100.0,2018-12-13T15:37:54.603
conklic8,Hannah,Spitzley,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1217694,Sep 27,,2.0,2.0,58.0,2018-11-14T21:49:51.167
bennej44,Amalia,Conklin,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220489,Nov 1,,6.0,870.0,100.0,2018-09-16T20:28:37.613
whitsoc1,Ayah,Torok,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,In Class Activities,1220468,Sep 25,,785.12,6.0,100.0,2018-10-18T13:56:32.507
connj2,McKenna,Whitney,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220463,Quiz Ch. 6-7,0.0,2.0,2.0,100.0,2018-12-03T20:56:19.527
torokb1,Erin,Bennett,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,,1280816,Nov 20,,2.0,2.0,100.0,2018-11-08T14:54:37.737
carrh1,Hannah,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220487,Exam 2,,89.0,100.0,90.17,2018-12-11T15:41:28.273
gordoc12,Jason,Whitson,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220464,Aug 23,,870.0,2.0,100.0,2018-11-13T15:39:05.820
johna221,Cameron,Conn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220472,Oct 16,,2.0,100.0,100.0,2018-11-06T14:20:34.243
muellea6,Amalia,Strieff,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220499,Quiz Ch. 15,,2.0,2.0,100.0,2018-10-16T13:50:17.297
shamis,Darsalam,Wagenmaker,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,In Class Activities,1220490,Final Calculated Grade,,0.0,6.0,100.0,2018-10-11T13:55:35.993
yees,Andrea,Koehn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220480,Exam 1,,2.0,2.0,83.33,2018-11-06T14:20:34.120
johna221,Erin,Spitzley,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,In Class Activities,1220469,Quiz Ch. 3,,2.0,6.0,0.0,2018-10-08T02:34:28.850
despelj2,Cameron,Conn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220510,Sep 27,,5.5,2.0,0.0,2018-12-06T16:18:39.247
despelj2,Cormac,Wagenmaker,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220466,Sep 11,,2.0,100.0,100.0,2018-12-06T16:18:39.167
wagenmaj,Allison,Dyjasek,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,0,In Class Activities,1220481,Exam 5,,93.0,100.0,100.0,2018-11-27T15:37:07.593
whitemah,Siew Chen,Carr,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220469,Nov 20,,2.0,2.0,100.0,2018-09-18T16:52:52.217
amird,Amalia,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220494,Final Calculated Grade,,6.0,100.0,100.0,2018-09-03T16:03:35.740
wagenmaj,Benjamin,Spinelli Da Silva,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220470,Nov 29,,6.0,2.0,100.0,2018-10-18T13:56:32.240
whitnem2,Darsalam,Spinelli Da Silva,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220469,Quiz Ch. 6-7,,2.0,100.0,100.0,2018-11-06T14:20:34.167
yees,Charles,Strieff,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220499,Oct 25,,99.0,2.0,77.0,2018-09-20T13:55:24.053
spinellm,Maya,Mattson,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220481,Exam 5,,2.0,2.0,100.0,2018-09-30T21:23:38.440
connj2,Marcus,Assaf,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220482,Quiz Ch. 6-7,,837.5,2.0,76.0,2018-08-29T16:38:05.150
spinellm,Loren,Whitney,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,Exam,1220471,Quiz Ch. 5,,6.0,2.0,100.0,2018-12-13T21:40:56.520
koehne,Charles,Spitzley,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220470,Oct 2,,2.0,2.0,100.0,2018-10-21T23:08:14.323
sutterlm,Allison,Mattson,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220501,In Class Activities,1220471,Quiz Ch. 13,,2.0,100.0,100.0,2018-10-02T13:01:59.020
shamis,Darsalam,Koehn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220509,MyLabsPlus,,2.0,2.0,66.67,2018-09-11T13:48:26.923
spinellm,Cormac,Torok,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220499,Nov 13,,0.0,6.0,100.0,2018-09-17T00:04:55.130
whitemah,Allison,Despelder,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220504,Sep 4,,94.0,2.0,95.0,2018-10-16T13:50:17.687
koehne,Loren,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220489,Exam 2,,2.0,2.0,83.33,2018-09-18T16:52:51.903
whitsoc1,Hannah,Goward,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220469,Exam 3,,2.0,6.0,100.0,2018-09-11T23:50:53.600
amird,Hannah,Dyjasek,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220507,Exam 1,,5.0,6.0,22.0,2018-08-30T13:37:34.060
spinellm,Cameron,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220490,Oct 23,,6.0,6.0,100.0,2018-11-27T16:21:19.283
whitemah,Charles,Koehn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220480,Oct 18,,0.0,6.0,100.0,2018-09-27T13:54:34.880
assafa1,Amalia,Whiteman,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Exam,1220468,Nov 6,,76.0,2.0,100.0,2018-10-23T13:54:49.990
shamis,Hannah,Carr,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220498,Quiz Ch. 2,,2.0,2.0,100.0,2018-12-13T16:00:04.323
assafa1,Andrea,Assaf,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220490,Quiz Ch. 13,,2.0,100.0,100.0,2018-12-06T16:18:39.120
spinellm,Nichole,Torok,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220464,MyLabsPlus,,6.0,870.0,100.0,2018-11-01T13:53:20.397
amirn,Joshua,Whitson,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220508,Quiz Ch. 3,,6.0,6.0,95.0,2018-09-11T13:48:26.597
whitnem2,Maya,Strieff,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Exam,1220506,Quiz Ch. 5,,76.0,100.0,100.0,2018-12-13T21:41:14.350
shamis,Joshua,Whitson,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Online Quiz,1220499,Aug 28,,6.0,2.0,100.0,2018-11-20T14:47:21.843
ra,Nichole,Conklin,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Mastering Chemistry,1220509,Quiz Ch. 4,0.0,6.0,2.0,83.0,2018-09-11T13:48:26.910
conklic8,Amber,Yee,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220503,In Class Activities,1220465,Nov 8,,2.0,6.0,100.0,2018-10-30T16:39:27.363
assafa1,Benjamin,Mattson,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220487,Sep 11,,3.0,70.0,100.0,2018-12-11T15:41:28.447
gowarda1,Loren,Amir,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220476,Oct 25,,2.0,2.0,100.0,2018-12-13T21:41:14.710
conklic8,Allison,Carr,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,In Class Activities,1220498,Sep 25,,6.0,70.0,100.0,2018-10-02T13:01:58.833
bennej44,Darsalam,Koehn,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220508,Exam 5,,2.0,6.0,100.0,2018-10-25T13:27:06.247
whitsoc1,Darsalam,Goward,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220494,Oct 16,,2.0,70.0,100.0,2018-09-18T16:52:51.607
johna221,Charles,Johnson,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220481,Aug 23,0.0,94.22,2.0,100.0,2018-12-13T21:40:56.520
conklic8,Siew Chen,Gordon,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220509,Dec 4,,6.0,2.0,100.0,2018-11-15T17:23:27.447
striefs1,Marcus,Spinelli Da Silva,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220488,Online Quiz,1220477,Exam pt Difference,,2.0,6.0,66.67,2018-10-25T13:27:06.090
gowarda1,Hannah,Assaf,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,Exam,1220500,Quiz Ch. 8-9,,2.0,2.0,100.0,2018-08-28T13:58:19.280
yees,Cameron,Bennett,104,Student,167331,CHEM151-40386-201910,General Chemistry Lecture I - 40386,CHEM151-40386-201910,1220462,In Class Activities,1220477,Aug 30,,2.0,100.0,100.0,2018-11-15T17:23:27.230
