Username,FirstName,LastName,RoleId,RoleName,CourseOfferingId,CourseOfferingCode,CourseOfferingName,CourseSectionCode,GradeItemCategoryId,GradeItemCategoryName,GradeItemId,GradeItemName,GradeItemWeight,PointsNumerator,PointsDenominator,GradeValue,GradeLastModified
anzalduz,Mmunda,Seloberes,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1272741,B&A Quiz p63-92,0.49,9.0,10.0,100.0,2018-11-26T16:54:46.887
seloberd,Judyta,Raberimandoab,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1261065,Test 1,0.49,5.0,5.0,100.0,2018-11-01T14:08:45.207
linl3,Saba,Shikoa,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1284468,Malala Quiz 4,0.49,5.0,5.0,64.0,2018-10-28T23:01:22.330
anzalduz,Yasir,Mohamed,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Quizzes,1269341,Malala Discussion Q10,0.39,36.0,5.0,100.0,2018-11-19T15:44:37.293
burkhan1,Grace,Burkharedt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1281850,Malala Quiz 2,0.49,47.0,5.0,62.0,2018-10-26T00:35:53.293
shikoam,Ngoc,Raberimandoab,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Assignments,1284467,B&A Question 3,0.49,0.0,10.0,100.0,2018-12-14T18:51:59.470
giangn,Zili,Anzaldua,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Quizzes,1266838,Fish Cheeks Assessment Qs Sept 10,0.49,5.0,10.0,100.0,2018-10-15T18:26:11.270
diazjimf,Ngoc,Meng,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1283034,New General Service List Vocab,2.75,5.0,15.0,100.0,2018-10-15T14:05:32.827
raberims,Bahaeldin,Diaz Jimenez,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Assignments,1269341,Malala Discussion Q10,0.49,6.0,10.0,100.0,2018-09-10T14:57:48.043
sangog,Fnu,Mohamed,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Writing,1269861,Malala Discussion Q18,1.28,10.0,5.0,60.0,2018-11-28T16:00:30.877
przylusj,Viktoriya,Meng,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Assignments,1283106,Malala worksheet on infinitives,0.98,5.0,10.0,100.0,2018-11-19T06:39:06.170
zhydelev,Mmunda,Al Hadje,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Quizzes,1284467,Comparison Contrast Paragraph,1.83,10.0,10.0,94.0,2018-11-17T04:45:06.100
alhadjey,Fnu,Ester,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215616,Quizzes,1279506,Final Calculated Grade,0.49,6.0,10.0,80.0,2018-11-28T14:57:25.640
linl3,Grace,Przyluska Schmitt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Assignments,1271085,Malala Discussion Question 11,0.49,48.0,5.0,100.0,2018-09-25T01:18:47.573
seloberd,Said,Abouda,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1285322,Assignments,1281847,Malala Discussion Q19,0.49,2.5,20.0,100.0,2018-11-18T19:48:24.643
seloberd,Noriko,Lin,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Assignments,1284446,Malala Quiz 4,1.47,10.0,,100.0,2018-09-27T00:01:14.603
przylusj,Fnu,Lin,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Tests,1269861,Malala Quiz 4,1.28,9.0,15.0,100.0,2018-09-25T01:20:52.623
esterf,Ngoc,Burkharedt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1266769,Paragraph p. 40,1.32,10.0,5.0,82.5,2018-09-19T23:18:18.057
shikoam,Bahaeldin,Seloberes,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215618,Quizzes,1269338,Malala Quiz 5,0.92,5.0,5.0,100.0,2018-12-13T16:55:13.300
seloberd,Judyta,Ester,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Writing,1232684,B&A Quiz 4,0.49,5.0,16.0,100.0,2018-09-19T23:18:18.260
linl3,Xianbing,Seloberes,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1279499,Malala Quiz 2,0.49,5.0,5.0,80.0,2018-11-12T13:16:18.477
przylusj,Mmunda,Diaz Jimenez,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1284446,Malala Discussion Q10,0.49,11.0,70.0,93.33,2018-09-25T01:08:42.143
shikoam,Said,Seloberes,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1281847,Prefix Suffix Vocab Unit 1,0.49,5.0,16.0,100.0,2018-12-14T18:51:59.627
raberims,Xianbing,Lin,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215618,Assignments,1284445,Malala Discussion Q15,0.49,5.0,40.0,100.0,2018-09-25T00:13:06.333
anzalduz,Grace,Abouda,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1261065,Paragraph 1 First Draft due Sept 19,0.39,2.0,5.0,100.0,2018-08-30T20:08:15.807
aboudab,Said,Malone,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Quizzes,1281850,Malala Discussion Q19,0.49,20.0,5.0,80.0,2018-10-26T00:35:53.280
sangog,Yasir,Sango,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Quizzes,1284447,Malala Discussion Q2,0.49,12.5,5.0,50.0,2018-11-12T13:16:18.400
seloberd,Lin,Anzaldua,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Quizzes,1268208,Malala Discussion Question 11,0.49,5.0,5.0,70.0,2018-10-18T23:43:48.713
anzalduz,Said,Malone,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1271084,Malala Discussion Q2,0.98,44.0,5.0,62.5,2018-11-17T15:47:22.407
przylusj,Ahmed,Seloberes,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1281846,Malala Discussion Q12,2.2,5.0,5.0,40.0,2018-12-13T16:55:13.173
elhoota,Said,Shikoa,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1269341,Malala Discussion Q7,1.28,10.0,10.0,100.0,2018-09-10T17:34:29.467
aboudab,Noriko,Ester,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1279863,B&A Quiz p63-92,0.49,,5.0,100.0,2018-12-14T18:52:00.110
raberims,Ngoc,Mohamed,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1268216,Malala Discussion Question 11,0.49,5.0,5.0,90.0,2018-09-29T19:17:52.440
esterf,Bahaeldin,Lin,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1269336,Malala Quiz 2,6.58,31.0,5.0,100.0,2018-11-12T17:46:06.410
burkhan1,Debbie Hazel,Lin,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215618,Assignments,1287083,New General Service List Vocab,1.83,5.0,10.0,100.0,2018-09-18T12:41:34.420
raberims,Ngoc,Raberimandoab,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1213540,Paragraph 1 see p13,0.49,10.0,12.0,80.0,2018-10-03T16:54:15.730
zhydelev,Grace,Lin,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1285322,Tests,1281846,B&A Discussion Q6,6.96,41.0,20.0,96.67,2018-10-03T17:11:34.287
aboudab,Judyta,Malone,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1278468,B&A Discussion Q6,0.49,5.0,10.0,100.0,2018-09-10T17:37:57.920
giangn,Debbie Hazel,Sango,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215616,Writing,1267856,Summary due Nov 12,0.49,5.0,5.0,70.0,2018-11-03T22:13:38.330
sangog,Fnu,Al Hadje,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1284115,Malala Quiz 4,0.0,2.0,10.0,78.0,2018-11-16T02:23:56.280
sangog,Mmunda,Shikoa,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215616,Assignments,1269337,Malala Discussion Q13,0.98,5.0,5.0,100.0,2018-10-15T18:26:11.287
zhydelev,Said,Zhydel Etherton,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Assignments,1275673,Malala Discussion Q15,0.49,20.0,4.0,100.0,2018-10-30T16:31:48.503
giangn,Mmunda,Burkharedt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1261062,Assignments,1266836,Malala Discussion Q18,7.83,10.0,5.0,100.0,2018-11-15T00:56:10.780
zhydelev,Ahmed,Abouda,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Assignments,1281123,Malala Discussion Q14,3.67,5.0,10.0,53.33,2018-08-30T20:08:15.980
sangog,Mmunda,Ester,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,0,Assignments,1271082,Works Cited Entry on Google Docs,1.83,42.5,10.0,100.0,2018-10-15T14:05:32.793
mohams,Yasir,Anzaldua,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1269339,Notes on 2 Heroes,0.49,0.0,5.0,100.0,2018-10-15T12:38:49.930
alhadjey,Judyta,Zhydel Etherton,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Assignments,1279506,Malala Discussion Q19,0.49,5.0,5.0,80.0,2018-11-12T13:16:18.523
shikoam,Lin,Ester,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1266769,Test 3,1.32,0.0,10.0,100.0,2018-12-13T20:36:26.130
przylusj,Zili,Przyluska Schmitt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Assignments,1268203,B&A Discussion Q5,0.98,5.0,50.0,100.0,2018-11-18T19:49:12.643
mohams,Xianbing,Elhoot,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1281123,B&A Question 1,1.28,4.5,5.0,80.0,2018-12-14T18:51:59.987
seloberd,Fiorella,Zhydel Etherton,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Writing,1279506,Malala Discussion Q14,2.75,38.0,100.0,100.0,2018-09-21T01:19:44.710
sangog,Saba,Anzaldua,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Quizzes,1268205,Research Project Steps 1-4 due Oct 15,0.49,5.0,5.0,100.0,2018-11-28T14:57:25.670
zhydelev,Yasir,Ester,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1284446,Malala Discussion Q2,0.49,7.0,5.0,100.0,2018-10-30T16:31:48.753
alhadjey,Judyta,Burkharedt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1271082,B&A Question 2,0.98,5.0,50.0,100.0,2018-10-30T16:21:02.427
raberims,Grace,Mohamed,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Diagnostic Tests,1271084,X Words and Patterns,0.49,42.0,5.0,85.71,2018-10-03T17:27:17.750
sangog,Debbie Hazel,Przyluska Schmitt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215616,Quizzes,1271083,Malala Discussion Q13,0.49,5.0,5.0,100.0,2018-10-30T16:21:02.723
anzalduz,Lin,Ester,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Writing,1268203,Malala Quizzes,0.49,32.0,40.0,100.0,2018-11-18T19:49:12.517
linl3,Ahmed,Diaz Jimenez,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Quizzes,1271082,Malala Quiz 3,0.49,4.0,5.0,100.0,2018-10-09T22:13:43.900
mohams,Said,Anzaldua,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1269336,Discussion Practice 2,0.0,5.0,50.0,0.0,2018-10-25T18:11:37.487
shikoam,Fiorella,Zhydel Etherton,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1268208,Malala Discussion Q4,0.49,5.0,7.0,93.33,2018-09-10T17:42:25.820
raberims,Grace,Abouda,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1287083,Malala Discussion Q16,0.49,5.0,5.0,100.0,2018-09-19T23:18:18.180
burkhan1,Ngoc,Abouda,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215618,Quizzes,1268208,Malala Discussion Q6,0.49,4.0,12.0,100.0,2018-09-30T20:29:02.517
przylusj,Said,Al Hadje,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215618,Assignments,1213540,B&A Quiz 4,0.49,5.0,7.0,80.0,2018-11-29T16:38:03.430
giangn,Fiorella,Elhoot,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215618,Assignments,1269338,New General Service List Vocab,0.49,7.0,10.0,100.0,2018-11-16T02:23:56.497
alhadjey,Ahmed,Przyluska Schmitt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1266838,Malala Discussion Q4,0.49,10.0,5.0,36.67,2018-08-30T20:08:16.010
mengx,Yasir,Burkharedt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Writing,1271085,Malala Discussion Q13,0.98,8.0,5.0,100.0,2018-11-03T17:32:36.830
elhoota,Noriko,Seloberes,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Writing,1269340,Comparison Contrast Paragraph,6.58,35.0,5.0,100.0,2018-11-12T17:29:49.560
giangn,Xianbing,Abouda,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Final Exam,1281021,Works Cited Entry on Google Docs,5.22,21.0,4.0,100.0,2018-11-12T18:04:53.723
seloberd,Saba,Lin,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215616,Assignments,1269341,Malala Quiz 3,1.32,99.78,10.0,40.0,2018-11-04T14:33:37.817
esterf,Xianbing,Seloberes,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215618,Extra Credit,1281847,Paragraph 1 First Draft due Sept 19,3.67,20.0,4.0,96.0,2018-09-17T23:35:38.313
elhoota,Saba,Meng,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215618,Assignments,1268205,B&A Q10,0.49,44.0,50.0,100.0,2018-08-27T14:52:31.963
elhoota,Fiorella,Burkharedt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,0,Assignments,1268204,Malala Quiz 2,0.0,9.0,5.0,100.0,2018-09-25T01:13:46.157
shikoam,Noriko,Przyluska Schmitt,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,0,Assignments,1271085,Malala Quiz 5,0.49,5.5,20.0,100.0,2018-12-03T14:57:10.757
elhoota,Xianbing,Meng,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215617,Assignments,1269336,Malala Discussion Q5,0.49,5.0,5.0,100.0,2018-09-19T23:39:15.993
anzalduz,Debbie Hazel,Raberimandoab,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1261062,Assignments,1266837,Final Exam,1.83,9.0,5.0,100.0,2018-11-14T14:27:09.160
przylusj,Ahmed,Anzaldua,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1272741,Annotated Article,2.75,5.0,5.0,100.0,2018-10-03T17:11:34.083
przylusj,Lin,Sango,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215618,Assignments,1281846,Malala Quiz 4,6.58,5.0,5.0,100.0,2018-11-12T17:29:49.467
aboudab,Zili,Malone,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Extra Credit,1266769,First Draft Summary due Oct 22,0.49,5.0,5.0,100.0,2018-09-27T00:13:54.163
sangog,Saba,Zhydel Etherton,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Quizzes,1280135,Plan for Comparison Paragraph,0.92,5.0,10.0,100.0,2018-11-14T14:15:40.507
esterf,Said,Raberimandoab,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215618,Assignments,1232893,Malala Discussion Q18,0.0,16.0,10.0,100.0,2018-10-09T14:06:52.510
giangn,Lin,Diaz Jimenez,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1269336,Malala worksheet on infinitives,6.96,5.0,5.0,103.33,2018-12-10T13:24:17.833
linl3,Noriko,Elhoot,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,,1289020,New General Service List Vocab,0.49,5.0,50.0,100.0,2018-09-18T12:06:16.070
esterf,Xianbing,Raberimandoab,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Assignments,1284447,Malala Discussion Q15,0.49,5.0,5.0,94.29,2018-11-01T13:30:26.340
sangog,Bahaeldin,Anzaldua,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215615,Tests,1269861,Malala Discussion Q9,0.98,14.0,5.0,90.0,2018-09-18T12:09:44.350
alhadjey,Lin,Al Hadje,104,Student,167991,AAST290-41430-201910,ESOL Level 4 Combined Skills - 41430,AAST290-41430-201910,1215616,Assignments,1289020,Malala Discussion Q5,0.49,5.0,5.0,0.0,2018-09-18T12:21:22.970
