Username,FirstName,LastName,RoleId,RoleName,CourseOfferingId,CourseOfferingCode,CourseOfferingName,CourseSectionCode,GradeItemCategoryId,GradeItemCategoryName,GradeItemId,GradeItemName,GradeItemWeight,PointsNumerator,PointsDenominator,GradeValue,GradeLastModified
fraleyj,Sum,Hoedeman,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242133,Projects,1242120,A9,,10.0,20.0,97.22,2018-10-22T00:20:48.450
hafnerr1,Casey,Johns,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Assignments,1242126,A12,,20.0,20.0,100.0,2018-10-15T17:22:22.727
mcafeez,Joseph,Holguin,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242124,A5,,18.71,20.0,70.0,2018-10-23T18:51:00.090
snyderz,Garrett,Snyder,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Projects,1242138,A1,,40.0,20.0,98.0,2018-10-02T07:35:41.050
dangd,Monica,Johns,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Quizzes,1242146,A9,,20.0,40.0,100.0,2018-08-26T01:53:19.853
malip,Brian,Numerich,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242122,Project 2,,20.0,20.0,,2018-12-18T04:59:28.150
bakerp8,Felicia,Holliday,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242133,Quizzes,1242141,Quiz1,,20.0,,100.0,2018-11-06T03:23:00.583
reht2,Baylee,Fraley,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242129,Quiz9_ch9,,6.5,20.0,94.44,2018-10-15T16:33:12.280
snyderz,Olivia,Harrington,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Projects,1242150,Quiz11_ch11,,20.0,,100.0,2018-10-15T17:35:00.363
wolvinj,Thae,Richards,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Assignments,1242129,Project 3,,19.5,40.0,94.44,2018-10-02T01:08:57.770
dangd,Stacy,Blair,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Final Exam,1242147,Final Calculated Grade,,19.44,20.0,100.0,2018-08-23T22:11:37.263
suojanel,Baylee,Messing,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Quizzes,1242139,A8,,20.0,20.0,85.0,2018-09-16T23:17:05.613
barkleyn,Nathan,Japinga,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Projects,1242148,A10,,20.0,20.0,92.82,2018-12-17T21:26:18.180
malip,Thae,Covel,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Quizzes,1242147,Quiz6_ch6,,20.0,700.0,100.0,2018-09-01T18:40:48.793
phelpsa6,Melissa,Johns,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Projects,1242146,Quiz5_ch4_5,,20.0,20.0,82.05,2018-10-15T17:30:09.990
japinb,Amber,Hackett,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242133,Assignments,1242146,A12,,10.0,20.0,100.0,2018-12-07T15:24:37.353
wisenbal,Riley,Gaeth,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Assignments,1242148,A12,,19.49,20.0,,2018-09-01T19:06:47.757
selfe,Melissa,Shepard,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Projects,1242134,A2,,36.0,20.0,,2018-09-16T23:23:10.330
bakerp8,Shane,Johns,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,,1242145,A5,,18.97,20.0,44.44,2018-12-17T21:26:18.570
guilfoa1,Garrett,Mason,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242133,Quizzes,1242131,A10,,40.0,700.0,97.22,
shepardf,Trevor,Fraley,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Assignments,1242127,A6,,20.0,20.0,100.0,2018-11-19T18:33:31.100
guilfoa1,Alex,Suojanen,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Projects,1242148,A6,,20.0,20.0,86.11,2018-09-16T20:38:43.330
barkleyn,Noah,Richards,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Quizzes,1242131,Quiz8_ch8,,19.44,20.0,100.0,2018-10-15T17:40:07.833
hollidr1,Diane,McAfee,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,0,Assignments,1242148,A8,,19.44,20.0,100.0,2018-10-10T15:58:12.093
selfe,Stacy,Batis,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,,1242136,Project 3,,20.0,20.0,100.0,
janeskig,Nathan,Smith,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Quizzes,1242128,A10,,83.0,20.0,86.0,2018-11-21T03:14:32.950
phelpsa6,Sum,Suojanen,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242149,Assignments,1242143,Quiz5_ch4_5,,20.0,,75.0,2018-09-11T00:35:43.757
japinb,Sum,Hoedeman,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Quizzes,1242128,Quiz9_ch9,,17.22,20.0,74.19,2018-11-21T02:28:24.297
fostes19,Olivia,Shepard,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Projects,1242122,Final Exam,,,20.0,100.0,2018-12-06T22:34:18.587
snyderz,Trevor,Dang,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Projects,1242135,Project 3,,631.67,20.0,,2018-09-12T20:04:30.740
harrins5,Monica,Shepard,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242133,Assignments,1242124,A2,,20.0,700.0,100.0,2018-10-01T20:31:06.030
malip,Travis,Preston,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242124,Quiz12_ch13,,18.21,40.0,100.0,2018-12-06T22:35:36.883
masonj11,Alex,Fraley,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Quizzes,1242118,A11,,20.0,,,2018-10-23T11:31:35.473
wolvinj,Joseph,Almquist,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242141,A4,,294.06,20.0,92.31,2018-10-23T18:22:55.360
numerict,Sum,Mason,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Quizzes,1242122,A12,,40.0,20.0,90.91,2018-09-19T17:08:51.580
weissj2,Monica,Kimball,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Quizzes,1242124,Project 3,,20.0,20.0,100.0,2018-10-10T16:49:09.103
wolvinj,Breyana,Terwilliger,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Projects,1242132,A9,,40.0,,97.44,2018-12-18T04:59:15.370
hoedemaj,Sum,Semans,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242128,Quiz10_ch10,,13.94,20.0,100.0,2018-10-21T23:50:34.780
janeskig,Baylee,Cassani,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Assignments,1242126,A6,,17.5,20.0,100.0,2018-10-01T22:44:44.667
fraleyj,Logan,Huynh,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Projects,1242136,Quiz12_ch13,,19.49,30.0,100.0,2018-12-04T20:27:43.320
terwillm,Travis,McAfee,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242142,A3,,18.33,20.0,,2018-09-19T17:31:19.100
numerict,Brenda,Keyes,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Assignments,1242128,Project 2,,18.0,20.0,66.89,2018-09-02T21:56:02.560
almquiss,Allexis,Hackett,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Projects,1242146,A12,,19.44,20.0,94.44,2018-09-01T18:39:39.560
suojanel,Joseph,Blair,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Projects,1242139,A10,,20.0,20.0,83.33,2018-09-18T04:54:41.453
keyesr3,Allison,Kimball,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Assignments,1242127,Quiz9_ch9,,36.0,40.0,100.0,2018-10-10T15:01:26.020
harrins5,Dylan,Baker,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242149,Projects,1242118,Quiz11_ch11,,11.28,20.0,100.0,2018-09-25T03:04:37.863
wolvinj,Olivia,Hoedeman,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242134,Quiz9_ch9,,20.0,10.0,97.44,2018-09-11T10:18:04.190
malip,Riley,Holguin,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242142,A11,,18.5,20.0,100.0,2018-10-10T15:49:33.530
almquiss,Travis,Harrington,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,,1242129,A7,,17.95,700.0,100.0,2018-08-27T01:48:36.007
hafnerr1,Logan,Messing,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242120,Quiz3_ch2,,20.0,40.0,90.0,2018-09-17T15:07:24.030
dangd,Amber,Johns,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Quizzes,1242129,Quiz10_ch10,,6.5,20.0,100.0,2018-08-27T15:21:35.973
dangd,Nathan,Keyes,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242133,Quizzes,1242144,Quiz9_ch9,,20.0,20.0,100.0,2018-10-29T16:40:47.807
kimbalt3,Reagan,Smith,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242145,A1,,40.0,20.0,93.55,2018-10-15T18:37:36.027
gaethn,Brenda,Cassani,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Assignments,1242148,Quiz1,,20.0,20.0,97.44,2018-10-10T15:18:15.593
wolvinj,Stacy,Mali,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242133,Assignments,1242141,A2,,,10.0,90.0,2018-11-07T03:56:35.493
mcafeez,Felicia,Hoedeman,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Quizzes,1242120,A11,,19.39,40.0,90.0,2018-12-06T22:28:11.250
hoedemaj,Alex,Hafner,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Assignments,1242123,Quiz9_ch9,,16.41,20.0,100.0,2018-10-23T19:01:51.420
covelt,Joseph,Covel,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Projects,1242150,Quiz8_ch8,,,20.0,100.0,2018-12-17T21:26:17.477
guilfoa1,Blake,Arsenault,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,0,Quizzes,1242127,Final Calculated Grade,,19.39,10.0,90.32,2018-10-24T13:39:41.063
gaethn,Erin,McAfee,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Quizzes,1242132,A9,,11.07,40.0,55.36,2018-11-08T19:25:53.370
weissj2,Zachary,Covel,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Assignments,1242126,Quiz9_ch9,,38.0,20.0,100.0,2018-09-19T17:16:47.103
barkleyn,Kyle,Harrington,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Assignments,1242134,Quiz6_ch6,,20.0,700.0,92.57,2018-10-14T23:37:56.173
whitea41,Erin,Mason,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242133,Assignments,1242136,A2,,20.0,,85.71,2018-11-04T01:08:02.633
gietzelk,Zachary,Preston,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242148,Quiz9_ch9,,18.97,20.0,63.89,2018-12-10T19:04:43.557
mcafeez,Travis,Keyes,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Assignments,1242136,Quiz5_ch4_5,,19.49,20.0,100.0,2018-09-19T17:29:52.790
prestoj7,Joshua,Keyes,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Quizzes,1242118,A5,,20.0,40.0,100.0,2018-12-06T22:25:59.110
suojanel,Scott,Dawson,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242133,Assignments,1242127,A9,,40.0,20.0,95.0,2018-09-03T16:53:02.473
reht2,Zachary,Phelps,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242125,Quiz6_ch6,,20.0,20.0,100.0,2018-10-15T17:39:15.223
bakerp8,Lonnie,Arsenault,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242126,A4,,40.0,20.0,100.0,2018-09-10T21:15:10.257
benjamc6,Sum,Reyes,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Assignments,1242144,Quiz1,,651.8,20.0,93.55,
barkleyn,Melissa,Reh,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Projects,1242127,Quiz6_ch6,,14.87,,94.44,2018-08-23T15:06:35.993
holguim1,Noah,Wisenbaugh,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242126,Quiz12_ch13,,,20.0,100.0,2018-12-17T21:26:18.587
hacketto,Shane,Arsenault,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Quizzes,1242143,A3,,18.97,20.0,74.0,2018-10-23T19:03:24.340
fostes19,Tesa,Harrington,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242142,Quiz7_ch7_12,,20.0,20.0,100.0,2018-12-17T21:26:17.447
weissj2,Jason,Gietzel,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,,1242120,Final Exam,,,20.0,82.05,2018-09-01T18:39:00.717
watkinn4,Thomas,Hackett,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242122,Quiz11_ch11,,20.0,20.0,88.89,2018-10-15T17:28:41.487
hoedemaj,Monica,Suojanen,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Quizzes,1242150,Project 1,,17.78,20.0,100.0,2018-11-21T01:26:23.430
harrins5,Nichole,Holguin,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Quizzes,1242150,Quiz1,,17.22,20.0,100.0,
prestoj7,Travis,Dimick,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Quizzes,1242150,A8,,19.49,20.0,100.0,2018-10-16T01:08:14.223
dimicka1,Diane,Terwilliger,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Quizzes,1242131,Quiz6_ch6,,20.0,40.0,80.0,
prestoj7,Shane,Shepard,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242139,A6,,18.89,20.0,100.0,2018-10-17T23:58:29.800
janeskig,Nicolas,Suojanen,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Quizzes,1242122,Project 2,,8.5,20.0,100.0,
reht2,Nathan,Wolvin,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242133,Assignments,1242124,Quiz10_ch10,,20.0,20.0,92.31,2018-10-29T21:38:48.937
semansb,Garrett,Gaeth,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Assignments,1242147,A6,,20.0,,65.0,2018-10-15T18:42:02.700
terwillm,Stacy,Hackett,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242130,Project 2,,20.0,20.0,100.0,2018-08-27T20:13:02.193
covelt,Thomas,Dawson,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242149,Assignments,1242124,Quiz1,,20.0,,86.11,2018-10-21T16:09:08.310
snyderz,Alex,Smith,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,0,Assignments,1242130,A1,,16.92,40.0,92.31,2018-09-21T03:34:48.457
covelt,Trevor,Gaeth,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242144,A6,,19.49,20.0,100.0,2018-09-23T22:43:56.610
gietzelk,Pratyusha,Gietzel,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Quizzes,1242125,Quiz9_ch9,,18.0,20.0,85.0,2018-10-11T01:26:01.190
smitb131,Reagan,Keyes,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Quizzes,1242127,Quiz10_ch10,,10.0,700.0,100.0,2018-10-13T16:47:40.193
mcafeez,Joseph,Holliday,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Quizzes,1242150,A10,,12.82,20.0,50.0,2018-12-02T23:05:20.700
johnsn1,Reagan,Snyder,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242134,A5,,18.5,,90.0,2018-08-30T22:01:28.783
harrins5,Nathan,Preston,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242149,Assignments,1242123,Quiz11_ch11,,16.92,,100.0,2018-09-19T17:04:24.360
selfe,Reagan,Hafner,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Quizzes,1242141,Project 3,,17.78,20.0,100.0,2018-12-01T00:46:11.140
masonj11,Zachary,Guilford,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Projects,1242139,Quiz7_ch7_12,,18.89,30.0,90.91,2018-10-10T15:00:14.177
dawsondi,Scott,Cassani,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242149,Assignments,1242125,Quiz3_ch2,,19.44,20.0,97.44,2018-12-08T02:42:21.850
dawsondi,Robert,Cassani,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Quizzes,1242120,Quiz9_ch9,,18.89,20.0,,2018-09-19T18:40:34.187
mcafeez,Breyana,Johns,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242139,Quiz2_Ch1,,20.0,20.0,100.0,2018-11-21T03:12:29.747
japinb,Jason,Semans,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Assignments,1242150,Project 2,,40.0,20.0,100.0,2018-10-15T18:39:56.763
semansb,Allison,Arsenault,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Final Exam,1242122,A12,,10.0,40.0,,2018-09-16T23:28:00.813
blairt5,Perry,Mali,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Quizzes,1242122,Quiz2_Ch1,,40.0,20.0,100.0,2018-12-06T22:26:32.360
shepardf,Amber,White,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242131,Quiz7_ch7_12,,16.41,20.0,100.0,2018-11-21T03:14:56.353
hollidr1,Reagan,Hafner,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Assignments,1242145,A9,,18.71,20.0,100.0,2018-09-13T23:04:19.530
watkinn4,Nicolas,Almquist,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242126,A1,,11.67,20.0,100.0,2018-09-28T14:52:31.877
cassanj1,Monica,Benjamin,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Assignments,1242146,Project 2,,17.78,20.0,100.0,2018-12-06T22:43:34.020
snyderz,Trevor,Janeski,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Quizzes,1242122,A5,,8.5,40.0,87.88,2018-12-10T18:44:34.353
almquiss,Joshua,Fraley,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Quizzes,1242118,Quiz6_ch6,,20.0,20.0,100.0,2018-10-26T18:21:53.630
malip,Jade,Shepard,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Quizzes,1242145,Quiz10_ch10,,,10.0,100.0,2018-09-09T16:15:25.317
smitb131,Scott,Kimball,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,0,Quizzes,1242118,Quiz9_ch9,,16.79,,100.0,2018-12-08T02:36:02.310
covelt,Joseph,Shepard,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Quizzes,1242134,Quiz1,,16.92,20.0,100.0,2018-10-15T16:38:47.367
japinb,Blake,Janeski,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Projects,1242128,Quiz1,,6.5,20.0,100.0,2018-10-15T17:37:35.270
hollidr1,Zachary,Covel,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,Quizzes,1242143,A4,,18.0,20.0,100.0,2018-10-03T01:56:02.360
benjamc6,Alexander,Reyes,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242137,Quizzes,1242136,Quiz10_ch10,,18.46,40.0,100.0,2018-11-11T17:32:31.107
whitea41,Pratyusha,Reyes,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Assignments,1242120,Final Exam,,18.79,40.0,,2018-12-17T21:26:18.210
snyderz,Baylee,Huynh,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242119,Quizzes,1242131,Quiz6_ch6,,19.44,30.0,83.0,2018-10-24T21:40:22.543
hollidr1,Monica,Japinga,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242149,Assignments,1242130,Project 3,,8.5,20.0,100.0,2018-09-16T14:47:49.613
holguim1,Trevor,Fraley,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40547-201910,1242119,,1242123,Quiz11_ch11,,17.44,20.0,100.0,
huynhs1,Thomas,Arsenault,104,Student,167161,CITF110-40545-201910,Intro Computer Info Systems - 40545,CITF110-40545-201910,1242137,Assignments,1242135,Project 2,,18.97,10.0,100.0,2018-11-21T02:04:02.300
