Username,FirstName,LastName,RoleId,RoleName,CourseOfferingId,CourseOfferingCode,CourseOfferingName,CourseSectionCode,GradeItemCategoryId,GradeItemCategoryName,GradeItemId,GradeItemName,GradeItemWeight,PointsNumerator,PointsDenominator,GradeValue,GradeLastModified
adkinsa7,Noemi,Saylor,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218862,Week 6,,5.0,5.0,100.0,2018-09-18T15:01:10.133
bake11,Conner,Major,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218862,Exam 1,,5.0,5.0,0.0,2018-08-30T16:15:39.567
littlew1,Katherine,Rodriguez,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218876,Exam 1,,,5.0,,2018-10-31T15:29:25.220
combsm5,Cameron,Witt,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218883,Exam 2,,5.0,5.0,100.0,2018-10-11T15:21:56.317
adkinsa7,Katherine,Piotrowicz,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218865,Week 5,,25.0,5.0,100.0,2018-09-28T13:48:30.277
cuellarn,Kimberly,Rodriguez,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,,1218881,Week 3,,5.0,5.0,74.26,2018-11-20T17:27:01.053
greenk37,Darienne,Combs,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Exams,1218868,Week 10,,5.0,5.0,0.0,2018-12-07T14:54:49.970
suojanel,Logan,Anthony,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,,1218866,Exam 3,,5.0,5.0,100.0,2018-09-06T16:06:41.430
ducettc,Andrea,Saylor,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218877,Week 1,,5.0,5.0,89.7,2018-09-11T16:14:53.683
uylj,Brittni,Loucks,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218880,Week 10,,5.0,5.0,98.0,2018-12-07T14:54:49.873
piotroj2,Ashley,Hoard,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Weekly assignments,1218861,Week 9,,0.0,5.0,100.0,2018-10-31T15:29:25.313
majora2,Ashley,Branson,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218884,Week 7,,5.0,5.0,100.0,2018-12-07T14:52:38.847
luntb,Da'Shawn,Witt,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Weekly assignments,1218885,Week 11,,5.0,5.0,100.0,2018-11-14T17:49:28.750
xerrik,Da'Shawn,Loucks,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218861,Exam 2,,76.0,5.0,82.97,2018-10-31T15:29:25.360
anthona2,Samantha,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218868,Week 10,,413.0,5.0,0.0,2018-10-11T15:37:35.700
luzc,Samantha,Branson,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218872,Week 13,,5.0,100.0,100.0,2018-11-18T17:28:36.597
worthik1,Madison,Ducett,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218884,Week 10,,80.0,100.0,100.0,2018-11-14T17:49:28.657
suojanel,Kimberly,Adkins,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218870,Week 13,,5.0,5.0,68.0,2018-10-22T12:37:17.747
reynolp2,Chevelle,Luz,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Weekly assignments,1218862,Exam 1,,5.0,5.0,100.0,2018-09-22T20:24:15.580
witta3,Mackensie,Cassani,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218880,Week 10,,5.0,5.0,100.0,2018-10-04T16:18:22.193
saylorc3,Michael,Adkins,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,,1218876,Week 1,,5.0,5.0,100.0,2018-10-22T12:33:26.060
hoardm6,Samantha,Piotrowicz,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218867,Week 16,,5.0,5.0,100.0,2018-12-07T14:54:49.953
ducettc,Samantha,Keilen,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218870,Week 7,,5.0,25.0,100.0,2018-12-17T15:04:42.337
bransod1,Artemio,Cassani,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218870,Week 3,,5.0,100.0,76.0,2018-09-20T16:22:40.950
cuellarn,Artemio,Worthington,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218874,Week 5,,5.0,5.0,85.15,2018-12-04T21:00:05.670
prestoj6,Malorie,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218886,Final Adjusted Grade,,0.0,5.0,80.0,2018-12-06T02:00:53.187
bransod1,Brittni,Worthington,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218875,Week 10,,82.0,5.0,100.0,2018-11-01T17:11:30.657
uylj,Artemio,Worthington,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218885,Final Adjusted Grade,,98.0,5.0,0.0,2018-10-22T12:33:26.560
rodria51,Da'Shawn,Leedom,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218880,Exam 1,,0.0,5.0,100.0,2018-09-11T16:14:53.793
xerrik,Katie,Little,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,,1218880,Week 16,,80.0,5.0,100.0,2018-11-29T17:25:30.647
piotroj2,Will,Branson,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218865,Week 5,,5.0,5.0,100.0,2018-10-11T15:37:35.450
clarkb3,Michael,Reynolds,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Weekly assignments,1218862,Week 11,,5.0,5.0,100.0,2018-10-11T15:37:35.373
cuellarn,Logan,Leedom,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218883,Exam 1,,5.0,505.0,66.0,2018-12-07T14:54:50.187
luntb,Derek,Branson,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218866,Week 16,,5.0,5.0,100.0,2018-11-14T17:49:29.080
worthik1,Brandon,Preston,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Weekly assignments,1218866,Week 13,,5.0,5.0,0.0,2018-10-31T15:29:25.550
whitnem3,Cameron,Lunt,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218879,Week 14,,90.0,5.0,89.31,2018-08-30T16:15:40.067
luntb,Alyssa,Ducett,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,,1218884,Week 6,,5.0,5.0,90.0,2018-11-14T17:49:29.267
uylj,Michael,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Weekly assignments,1218878,Week 7,,391.0,100.0,100.0,2018-10-31T15:31:31.630
suojanel,Malorie,Cuellar,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218885,Exam 3,,0.0,5.0,0.0,2018-10-31T15:31:31.880
louckss1,Andrea,Saylor,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218881,Week 1,,5.0,5.0,100.0,2018-11-20T17:27:00.473
suojanel,Andrea,Witt,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218867,Lead Discussion,,5.0,505.0,100.0,2018-10-22T12:37:17.307
greenk37,Ashley,Cuellar,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218866,Week 2,,5.0,5.0,100.0,2018-12-07T14:52:38.720
xerrik,Logan,Piotrowicz,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218875,Exam 3,,5.0,5.0,100.0,2018-10-22T12:33:26.090
bake11,Conner,Reynolds,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218862,Week 14,,82.0,100.0,100.0,2018-11-20T17:27:00.943
cuellarn,Katie,Luz,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218879,Week 14,,88.0,5.0,100.0,2018-11-20T17:27:01.240
luzc,Kimberly,Jennings,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218876,Week 2,,70.0,5.0,100.0,2018-12-07T14:54:50.203
reynolp2,Kimberly,Clark,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218879,Week 2,,5.0,5.0,100.0,2018-11-14T17:49:28.890
worthik1,Ashley,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Weekly assignments,1218886,Week 7,,5.0,5.0,100.0,2018-09-20T16:22:41.280
keilenz,Mackensie,Lunt,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218886,Week 13,,0.0,5.0,86.0,2018-09-11T16:14:53.747
xerrik,Paige,Cuellar,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218886,Week 15,,25.0,5.0,,2018-12-17T15:04:42.430
witta3,Artemio,Witt,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218878,Week 15,,86.0,25.0,100.0,2018-09-20T16:22:41.153
piotroj2,Mackensie,Major,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218861,Final Calculated Grade,,5.0,5.0,100.0,2018-08-30T16:15:40.160
worthik1,Brittni,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218861,Exam 1,,84.0,,100.0,2018-12-07T14:52:38.783
anthona2,Zachery,Lunt,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,,1218872,Week 6,,5.0,5.0,0.0,2018-09-28T13:48:30.290
worthik1,Katie,Worthington,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218865,Week 4,,449.0,5.0,,2018-12-17T20:14:15.863
cassanj1,Katherine,Combs,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,,1218885,Week 16,,86.0,100.0,0.0,2018-12-10T00:55:27.047
adkinsa7,Jenna,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,,1218870,Week 14,,5.0,5.0,100.0,2018-12-17T20:14:15.520
hoardm6,Ashley,Uyl,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218869,Exam 4,,0.0,5.0,100.0,2018-12-14T02:13:53.470
luntb,Jace,Cassani,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,,1218865,Week 14,,5.0,100.0,100.0,2018-12-07T01:44:52.237
hillstrm,Andrea,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218870,Final Calculated Grade,,5.0,5.0,100.0,2018-12-17T20:14:15.567
keilenz,Cameron,Branson,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218876,Final Adjusted Grade,,5.0,5.0,,2018-11-14T17:49:29.297
anderj73,Jenna,Hoard,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218875,Week 1,,5.0,5.0,100.0,2018-11-14T21:50:21.073
piotroj2,Darienne,Hoard,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218880,Week 7,,78.0,5.0,,2018-09-20T16:22:41.607
prestoj6,Andrea,Luz,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218865,Week 2,,5.0,5.0,74.0,2018-10-22T12:37:17.713
hillstrm,Conner,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,,1218867,Week 2,,5.0,100.0,100.0,2018-10-31T15:31:32.270
prestoj6,Jenna,Hamp,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218870,Week 12,,5.0,100.0,100.0,2018-11-29T17:25:30.087
rodria51,Kimberly,Suojanen,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218885,Week 2,,5.0,5.0,100.0,2018-10-24T16:41:43.230
ducettc,Paige,Whitney,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218873,Week 3,,5.0,5.0,100.0,2018-09-11T16:14:54.137
majora2,Katherine,Cassani,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218874,Exam 3,,5.0,5.0,70.0,2018-09-18T15:01:10.117
littlew1,Jalen,Little,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218886,Week 16,,5.0,5.0,90.0,2018-10-11T15:21:56.317
walkea47,Logan,Clark,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218876,Week 9,,5.0,25.0,100.0,2018-10-04T16:18:22.553
uylj,Jace,Saylor,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Exams,1218870,Exam 1,,5.0,5.0,0.0,2018-11-29T17:25:30.193
greenk37,Brandon,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Exams,1218862,Exam 2,,5.0,100.0,100.0,2018-09-28T13:48:30.493
whitnem3,Ashley,Anderson,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218873,Exam 4,,0.0,,100.0,2018-09-11T16:14:54.027
combsm5,Madison,Branson,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218883,Exam 3,,5.0,25.0,100.0,2018-09-20T16:22:41.043
ducettc,Zachery,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218884,Exam 1,,5.0,100.0,100.0,2018-10-04T16:18:22.240
anthona2,Samantha,Cassani,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218868,Exam 1,,5.0,5.0,100.0,2018-11-29T17:45:02.510
adkinsa7,Noemi,Preston,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218883,Week 5,,64.0,100.0,100.0,2018-11-18T19:56:35.433
witta3,Ashley,Preston,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Exams,1218872,Week 4,,5.0,,92.0,2018-10-04T16:18:22.460
witta3,Darienne,Major,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218873,Week 8,,5.0,5.0,100.0,2018-12-07T14:52:38.800
saylorc3,Kimberly,Suojanen,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218862,Week 5,,5.0,5.0,100.0,2018-12-07T14:52:38.597
greenk37,Da'Shawn,Reynolds,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218875,Final Calculated Grade,,84.0,5.0,100.0,2018-11-20T17:27:00.803
luzc,Derek,Saylor,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218880,Week 14,,5.0,5.0,100.0,2018-11-29T17:45:02.540
prestoj6,Madison,Saylor,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218881,Week 11,,5.0,5.0,80.0,2018-08-30T16:15:39.410
xerrik,Michael,Whitney,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,,1218868,Week 11,,90.0,5.0,100.0,2018-10-31T15:31:31.910
greenk37,Logan,Green,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218886,Week 8,,5.0,5.0,100.0,2018-10-22T12:33:26.700
witta3,Mackensie,Ducett,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218877,Week 4,,5.0,5.0,0.0,2018-09-20T16:22:41.653
xerrik,Joseph,Cassani,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218872,Week 15,,84.0,5.0,78.0,2018-10-16T00:50:54.703
hampd4,Andrea,Whitney,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218865,Week 1,,0.0,5.0,100.0,2018-09-06T16:06:41.553
bake11,Malorie,Preston,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Exams,1218883,Week 6,,,5.0,66.0,2018-11-29T17:45:02.523
combsm5,Chevelle,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218867,Week 12,,5.0,100.0,100.0,2018-09-11T16:14:53.340
bransod1,Jalen,Worthington,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218884,Week 7,,5.0,5.0,0.0,2018-09-21T01:45:45.040
hampd4,Andrea,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218877,Week 10,,5.0,100.0,100.0,2018-12-14T04:26:50.803
ducettc,Samantha,Hill-Straight,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218871,Lead Discussion,,76.0,25.0,100.0,2018-12-17T15:04:42.773
majora2,Noemi,Little,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218883,Week 12,,5.0,100.0,100.0,2018-12-07T14:54:50.093
cuellarn,Jackson,Jennings,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Exams,1218862,Exam 3,,435.0,505.0,100.0,2018-08-30T16:15:39.927
combsm5,Jackson,Hill-Straight,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218881,Week 1,,5.0,5.0,100.0,2018-09-11T16:14:53.853
prestoj6,Katherine,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218877,Week 7,,,5.0,100.0,2018-11-20T17:27:00.443
uylj,Logan,Anderson,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Exams,1218866,Exam 3,,5.0,505.0,100.0,2018-09-06T16:06:41.290
suojanel,Zachery,Piotrowicz,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Weekly assignments,1218871,Lead Discussion,,406.0,5.0,100.0,2018-10-04T16:18:22.490
xerrik,Ashley,Ducett,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Exams,1218862,Week 16,,5.0,5.0,80.0,2018-09-22T12:58:58.527
cuellarn,Jackson,Anthony,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218875,Week 11,,436.0,5.0,100.0,2018-09-19T06:19:13.033
reynolp2,Alyssa,Uyl,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218878,Week 11,,5.0,100.0,100.0,2018-12-17T15:04:42.697
hoardm6,Kimberly,Piotrowicz,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,,1218877,Week 2,,5.0,100.0,100.0,2018-08-30T16:15:39.723
witta3,Paige,Witt,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218862,Final Calculated Grade,,5.0,5.0,0.0,2018-09-21T06:17:42.640
adkinsa7,Andrea,Rodriguez,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,,1218869,Week 1,,5.0,5.0,0.0,2018-09-11T16:14:53.387
bransod1,Darienne,Branson,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218884,Week 2,,5.0,505.0,90.0,2018-10-04T16:18:22.100
combsm5,Cameron,Walker,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218871,Week 7,,78.0,100.0,100.0,2018-12-17T15:04:42.523
luzc,Samantha,Cuellar,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218885,Week 5,,98.0,5.0,90.0,2018-10-18T17:10:25.693
clarkb3,Katherine,Rodriguez,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Weekly assignments,1218865,Exam 3,,0.0,100.0,100.0,2018-11-20T17:27:00.660
piotroj2,Joseph,Witt,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,0,Weekly assignments,1218878,Week 5,,5.0,5.0,100.0,2018-12-17T20:14:15.490
walkea47,Michael,Cuellar,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218864,Weekly assignments,1218872,Week 4,,5.0,5.0,0.0,2018-10-19T03:50:47.640
hoardm6,Jalen,Suojanen,104,Student,167025,CJUS101-41087-201910,Intro to Criminal Justice - 41087,CJUS101-41087-201910,1218882,Exams,1218878,Final Calculated Grade,,5.0,5.0,100.0,2018-12-07T14:52:38.767
