Username,FirstName,LastName,RoleId,RoleName,CourseOfferingId,CourseOfferingCode,CourseOfferingName,CourseSectionCode,GradeItemCategoryId,GradeItemCategoryName,GradeItemId,GradeItemName,GradeItemWeight,PointsNumerator,PointsDenominator,GradeValue,GradeLastModified
gensterm,Robert,King,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Quizzes,1234738,Paper 1,,4.5,5.0,96.67,2018-11-17T18:15:22.130
green137,Stephanie,Glover,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234729,Quiz 8,,20.0,1000.0,100.0,2018-09-27T22:37:22.630
jonesr57,Casey,Smith,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234715,Final Calculated Grade,,4.8,5.0,98.0,2018-11-29T16:16:23.370
luttrels,Madison,Gillett,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Final Exam,1234695,Exercises 4,,30.0,5.0,100.0,2018-09-23T00:53:10.593
bugise,Alyssa,Stepanyan,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234721,Exercises 7,,911.86,50.0,92.0,2018-11-04T02:01:58.753
stepana2,Melissa,Zahniser,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Pre-Test,1234733,Quiz 8,,871.3,30.0,88.0,2018-11-23T18:55:00.947
mackoula,Taylor,Bugis,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234713,Quiz 1,,4.7,5.0,68.0,2018-12-18T02:13:29.033
luttrels,Ariane,Burke,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234711,Exercises 9,,30.0,30.0,75.0,2018-08-31T13:21:55.457
galbavie,Ariane,Macon,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Exercises,1234726,Exercises 10,,4.4,1000.0,93.84,2018-10-30T15:54:47.070
olsonm1,April,Smith,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234744,Quizzes,1234733,Quiz 3,,5.0,100.0,100.0,2018-11-11T01:38:05.390
ivesl,Alyssa,Pirochta,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Quizzes,1234742,Final Adjusted Grade,,125.0,50.0,98.0,2018-11-28T17:04:50.830
younge15,Kala,Mackoul,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234714,Exercises 11,,30.0,5.0,76.23,2018-10-11T22:36:06.583
kinnea1,Mikayla,Luttrell,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234719,Quizzes,1234713,Exercises 4,,4.55,5.0,89.21,2018-08-31T00:23:42.890
maconm,Cassandra,Ogden,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234744,,1234722,Quiz 2,,4.9,30.0,96.67,2018-10-08T04:16:47.910
ogdena1,Lynda,Harris,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Exercises,1234720,Quiz 13,,28.0,5.0,77.5,2018-12-04T15:44:10.067
gilletm1,Taylor,Young,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Exercises,1234695,Quiz 14,,0.0,5.0,86.67,2018-09-27T22:01:22.480
gilletm1,Gretchen,Olson,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Exercises,1234742,Exercises 1,,28.0,30.0,93.33,2018-12-15T16:06:16.587
youngt35,Kaylee,Kinne,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234706,Final Adjusted Grade,,28.75,100.0,90.0,2018-12-16T04:19:37.703
gensterm,Lynda,Gensterblum,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Quizzes,1234736,Exercises 1,,26.0,30.0,86.33,2018-11-26T16:11:23.080
tkaczyks,Kaylee,Young,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Exercises,1234728,Final Exam Part 2,,4.3,5.0,90.0,2018-08-30T22:10:04.843
murphk24,Casey,Bloem,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234722,Quiz 2,,679.77,5.0,80.0,2018-09-19T14:58:43.907
glovera7,Courtney,Bugis,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Exercises,1234723,Quiz 1,,4.3,5.0,96.67,2018-12-11T04:05:01.840
gilletm1,Kaylee,King,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234719,Final Exam,1234727,Quiz 19,,859.72,30.0,85.0,2018-09-11T22:15:20.637
thelem32,Anna,Harris,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,0,Quizzes,1234706,Quiz 7,,4.8,5.0,98.0,2018-12-17T14:41:40.897
noekera,Kayla,Galbavi,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Quizzes,1234708,Quiz 9,,5.0,5.0,82.0,2018-11-02T16:29:43.100
olsonm1,Stephanie,Murphy,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234695,Exercises 15,,5.0,5.0,98.0,2018-11-15T19:39:06.587
ivesl,April,Rasmussen,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Final Exam,1234716,Quiz 17,,28.0,30.0,98.0,2018-12-04T17:41:32.330
ogdena1,Lynda,Elbast,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Exercises,1234733,Exercises 19,,4.57,5.0,92.0,2018-11-08T16:07:19.627
luttrels,Gretchen,Macon,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234712,Final Calculated Grade,,36.0,100.0,96.0,2018-12-05T02:06:35.450
harrit48,Madison,Benward-Cole,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Quizzes,1234716,Quiz 4,,80.0,1000.0,81.0,2018-10-18T19:45:56.130
kinnea1,Kala,Murphy,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Dissection Papers,1234696,Exercises 8,,25.5,1000.0,90.0,2018-11-20T01:06:04.990
rasmusa3,Angela,Olson,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234740,Exercises,1234727,Exercises 13,,4.97,5.0,100.0,2018-10-12T03:43:23.430
zahnisea,Abigail,Thelen,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234719,Exercises,1234727,Paper 2,,4.4,5.0,82.09,2018-12-10T01:11:06.973
smithg48,Kaylee,Stepanyan,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Quizzes,1234738,Quiz 12,,5.0,5.0,81.67,2018-12-18T02:27:04.167
thelem32,Elizabeth,Caroen,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Exercises,1234709,Exercises 8,,0.0,100.0,88.0,2018-11-01T14:14:22.717
kinnea1,Kayla,Bloem,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234744,Quizzes,1234732,Final Adjusted Grade,,27.0,30.0,90.0,2018-11-02T16:32:03.503
luttrels,Gretchen,Rasmussen,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234719,,1234695,Quiz 11,,4.7,5.0,96.0,2018-12-03T19:22:58.560
elbastc,April,Benward-Cole,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234729,Exercise Final,,134.0,5.0,83.33,2018-08-23T23:53:23.840
olsonm1,Taylor,Murphy,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Quizzes,1234713,Quiz 12,,28.0,30.0,92.0,2018-10-25T13:06:48.777
ogdena1,Stephanie,Murphy,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234731,Quiz 7,,4.4,5.0,92.0,2018-10-09T16:42:33.670
rasmusa3,Melissa,Sack,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Exercises,1234702,Exercises 3,,4.75,30.0,94.0,2018-10-25T13:35:30.210
tkaczyks,Emily,Stepanyan,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234728,Pre-Test,,30.0,5.0,93.0,2018-11-29T23:06:03.230
BLOEMK,Ashleigh,Young,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Quizzes,1234738,Exercises 1,,4.4,150.0,100.0,2018-12-16T05:19:39.490
smithg48,Stephanie,Elbast,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234719,Exercises,1234696,Pre-Test,,5.0,5.0,96.0,2018-12-18T02:07:01.460
zahnisea,Cassandra,McGuire,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234725,Quiz 1,,4.9,5.0,98.0,2018-10-25T13:39:46.197
glovera7,Casey,Ogden,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234719,Exercises,1234720,Quiz 17,,4.65,30.0,80.0,2018-11-29T16:14:05.920
harrit48,Kaylee,Harris,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Exercises,1234730,Exercises 16,,4.9,5.0,92.5,2018-10-29T15:01:19.197
mcguirc5,Kala,Ives,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Quizzes,1234720,Final Calculated Grade,,29.0,5.0,90.0,2018-08-30T14:51:18.767
tkaczyks,Cassandra,Mackoul,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234700,Quiz 6,,29.0,5.0,100.0,2018-09-20T15:45:36.387
BLOEMK,Kaylee,King,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234740,Exercises,1234723,Exercises 11,,5.0,30.0,94.0,2018-11-07T15:00:29.683
stepana2,MacKenzie,Gensterblum,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Quizzes,1234701,Quiz 4,,4.75,5.0,76.0,2018-12-10T23:35:35.287
elbastc,Anna,Ives,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Final Exam,1234745,Exercises 10,,95.0,30.0,96.0,2018-09-13T13:58:56.390
jonesr57,Alex,McGuire,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234708,Final Exam Part 1 - Post-Test,,4.02,5.0,36.18,2018-12-15T23:08:52.913
smithg48,Lynda,Falsetta,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Quizzes,1234731,Final Adjusted Grade,,30.0,30.0,92.0,2018-09-27T22:06:02.817
youngt35,Elizabeth,Caroen,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Quizzes,1234734,Exercises 14,,9.75,5.0,96.67,2018-12-05T03:27:20.987
mcguirc5,Angel,Young,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Pre-Test,1234707,Exercises 3,,5.0,5.0,94.68,2018-12-06T23:01:27.160
pirochb1,Breanna,Glover,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234719,Dissection Papers,1234742,Quiz 11,,24.0,10.0,94.0,2018-09-20T17:01:07.750
tkaczyks,Angel,Thelen,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234724,Quiz 11,,29.5,5.0,83.66,2018-11-08T02:55:41.957
ivesl,Stephanie,Stepanyan,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Exercises,1234727,Quiz 12,,4.87,5.0,99.0,2018-12-16T05:28:43.060
noekera,April,Murphy,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Quizzes,1234702,Exercises 3,,26.0,5.0,89.0,2018-11-14T07:38:00.623
elbastc,Alex,Tkaczyk,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234719,,1234713,Quiz 12,,29.0,5.0,100.0,2018-11-26T22:11:40.933
youngt35,Melissa,Pirochta,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234744,,1234733,Exercises 9,,4.3,30.0,98.33,2018-12-11T15:13:32.340
smithg48,Cassandra,King,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234718,Exercises 8,,90.0,30.0,88.0,2018-10-02T22:41:09.897
tkaczyks,Angela,Benward-Cole,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234726,Exercises 16,,26.0,5.0,70.0,2018-11-09T04:18:47.657
gilletm1,Angela,Bloem,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234696,Quiz 11,,27.34,5.0,92.0,2018-10-23T14:13:53.503
kinnea1,Courtney,Harris,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Quizzes,1234704,Quiz 2,,26.0,5.0,94.0,2018-09-10T00:20:48.930
rasmusa3,Taylor,Gillett,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Exercises,1234739,Exercises 3,,24.0,5.0,95.0,2018-09-14T13:28:07
harrit48,Angel,Young,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234744,Exercises,1234721,Quiz 3,,4.9,5.0,96.0,2018-12-18T02:13:29.003
mcguirc5,Ashleigh,Falsetta,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Exercises,1234713,Exercises 8,,4.3,5.0,96.0,2018-12-14T21:49:12.163
martik54,Emily,Greenidge,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234733,Quiz 15,,28.0,5.0,82.0,2018-12-14T22:02:52.670
youngt35,Angel,Burke,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234699,Quizzes,1234716,Exercises 12,,4.8,5.0,99.34,2018-09-14T22:55:17.880
elbastc,Angela,Gensterblum,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234722,Exercises 14,,30.0,30.0,96.67,2018-09-26T23:29:48.357
ogdena1,Melissa,Gillett,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234719,Quizzes,1234738,Exercises 2,,97.5,5.0,98.5,2018-10-27T20:51:46.637
tkaczyks,Breanna,Greenidge,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40691-201910,1234699,Exercises,1234710,Quiz 8,,4.8,30.0,93.33,2018-11-12T15:47:37.040
kingm34,Courtney,Macon,104,Student,167237,CHSE120-40691-201910,Medical Terminology - 40691,CHSE120-40896-201910,1234719,Exercises,1234702,Quiz 19,,128.0,30.0,80.0,2018-11-27T00:37:07.173
