Username,FirstName,LastName,RoleId,RoleName,CourseOfferingId,CourseOfferingCode,CourseOfferingName,CourseSectionCode,GradeItemCategoryId,GradeItemCategoryName,GradeItemId,GradeItemName,GradeItemWeight,PointsNumerator,PointsDenominator,GradeValue,GradeLastModified
hockingk,Marcia,Wozniak,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1217515,Scale Exercise,0.47,30.0,4.0,100.00,2018-10-16T14:24:06.510
willd174,Jeremiah,Singer,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Assignments,1246164,Line,0.47,15.0,70.0,0.00,2018-09-04T14:12:41.323
wozniad2,Sophia,Williams,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246165,Session 6,0.47,94.0,70.0,pass,2018-12-11T13:26:36.463
huffp,Parker,Welch,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246157,Session 7. 9-13,0.47,0.0,4.0,pass,2018-10-09T12:28:03.930
welchn2,Daniel,Seelman,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246167,Session 20,0.47,4.0,70.0,100.00,2018-10-02T14:13:22.350
takyij,Parker,Huff,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,,1246163,Session 13,15.0,4.0,4.0,100.00,2018-10-23T14:13:04.210
kennec11,Taylor,Craig,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1222932,Line,6.42,0.0,4.0,100.00,2018-12-11T14:04:07.250
lavigna5,Aliana,Seelman,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246173,Emphasis and Focal Point,0.47,27.0,4.0,100.00,2018-09-20T13:44:58.867
lavigna5,Nicholas,Huff,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1244116,Session 2,0.0,4.0,4.0,100.00,2018-09-11T14:25:04.220
seelmane,Arthur,Singer,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1244114,Session 3,0.47,0.0,4.0,41.43,2018-11-15T15:18:17.460
lopezs19,Sophia,Huff,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246175,Session 27,0.47,4.0,4.0,100.00,2018-09-18T15:43:35.943
willd174,Parker,Williams,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1244117,Session 32,0.47,64.0,4.0,91.43,2018-12-11T15:14:11.717
takyij,Taylor,Kennedy,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246173,Balance,6.42,95.0,4.0,100.00,2018-08-30T12:49:43.220
testaa,Arthur,Takyi,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,,1246165,Session 3,0.47,4.0,4.0,94.00,2018-11-01T14:12:46.280
vanburm2,Taylor,Hocking,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,,1246161,Session 31,6.42,4.0,4.0,93.33,2018-09-18T14:13:22.930
huffp,Jeremiah,Hocking,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,,1244112,Session 3,10.0,63.0,70.0,100.00,2018-11-13T14:09:43.697
craigt3,Arthur,Craig,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1246172,Session 15,0.47,4.0,70.0,37.14,2018-10-30T14:07:44.230
takyij,Nicholas,Singer,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246154,Rhythm and Color Schemes,2.75,66.0,4.0,100.00,2018-10-23T14:13:03.820
vanburm2,Donald,Craig,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1244115,Communications Quiz,0.47,4.0,4.0,100.00,2018-11-02T16:53:49.700
lavigna5,Daniel,Hoskins,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,0,Assignments,1246164,FINAL PROJECT -Bearden,10.0,4.0,70.0,60.39,2018-12-11T14:04:06.983
willd174,Donald,Takyi,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246181,Unity,10.0,4.0,70.0,97.86,2018-12-11T13:26:36.213
lopezs19,Judi,Wozniak,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246174,Group Reflective Paper,0.47,4.0,70.0,100.00,2018-11-15T17:51:50.753
kennec11,Erik,Williams,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246170,FINAL PROJECT -Bearden,2.57,,4.0,100.00,2018-09-18T14:48:40.417
kennec11,Judi,Wozniak,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Final Exam,1246169,Session 26,0.47,4.0,4.0,100.00,2018-08-23T17:03:39.210
welchn2,Ashleigh,Singer,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,0,Attendance and Participation,1217515,Group Reflective Paper,0.47,61.0,4.0,100.00,2018-09-18T15:48:06.550
kennec11,Arthur,Lavigne,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,0,Attendance and Participation,1217513,Project 1-Propaganda,10.0,4.0,70.0,pass,2018-11-29T15:50:14.107
seelmane,Arthur,Hoskins,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217516,Assignments,1244115,Session 14,0.47,66.0,70.0,100.00,2018-10-29T18:10:31.733
vanburm2,Cristina,Testa,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1244119,Value and Color as Metaphor,0.47,4.0,4.0,81.43,2018-11-01T12:58:53.823
lavigna5,Cristina,Craig,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246157,Line,0.47,4.0,70.0,94.29,2018-10-18T13:54:57.850
kennec11,Taylor,Wozniak,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,0,Assignments,1246152,Communications Quiz,1.38,0.0,4.0,100.00,2018-12-04T15:18:34.710
craigt3,Parker,Craig,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1246161,Final Exam,0.47,0.0,4.0,100.00,2018-09-18T14:13:22.883
hoskina3,Judi,Williams,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1217513,Session 25,0.47,4.0,100.0,100.00,2018-09-18T15:43:35.973
welchn2,Kayley,Welch,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246165,Session 22,0.47,77.29,70.0,100.00,2018-09-18T14:13:23.040
lopezs19,Judi,Hocking,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246175,Session 26,0.47,4.0,70.0,100.00,2018-11-01T14:17:40.030
singerj5,Marcia,Takyi,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1244116,Session 4   9-4,0.47,4.0,4.0,pass,2018-12-13T15:14:48.933
wozniad2,Sophia,Lavigne,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1244115,Session 27,0.47,70.0,4.0,90.00,2018-12-13T15:14:48.917
kennec11,Parker,Williams,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1244120,Session 26,0.47,4.0,4.0,pass,2018-08-28T14:13:19.600
welchn2,Aliana,Armstrong,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246154,Session 5,0.47,83.5,4.0,100.00,2018-10-11T14:28:38.317
vanburm2,Kayley,Williams,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1244114,Scale Exercise,0.47,1.0,4.0,100.00,2018-11-20T15:12:54.070
welchn2,Arthur,Kennedy,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246174,Session 4   9-4,0.47,4.0,15.0,100.00,2018-10-09T14:14:00.230
hockingk,Jeremiah,Wozniak,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246165,Session 26,0.47,4.0,4.0,91.43,2018-12-14T18:15:58.797
lavigna5,Arthur,Craig,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,,1246160,Session 17,6.42,4.0,4.0,100.00,2018-10-11T14:28:38.113
singerj5,Kayley,Lopez,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246170,Session 29,0.47,4.0,4.0,100.00,2018-12-11T15:14:11.467
hoskina3,Erik,Huff,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Final Exam,1217515,Project 1-Propaganda,10.0,4.0,4.0,100.00,2018-12-11T15:14:11.763
armsta18,Aliana,Craig,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246179,Session 19,0.47,26.0,4.0,100.00,2018-11-15T15:18:17.303
craigt3,Taylor,Lopez,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1246178,Session 18,0.47,4.0,4.0,pass,2018-10-25T14:16:16.410
willd174,Donald,Kennedy,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1246182,Session 30,0.47,2.0,70.0,69.00,2018-11-15T15:18:17.523
seelmane,Aliana,Lopez,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1246175,Session 9,6.42,4.0,4.0,80.00,2018-10-15T17:09:21.917
hoskina3,Marcia,Welch,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246178,Session 23,6.42,4.0,4.0,90.00,2018-11-29T15:50:13.950
hoskina3,Daniel,Welch,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246176,Session 16,0.47,,4.0,97.86,2018-11-20T21:17:33.640
huffp,Donald,Huff,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1244114,Session 24,0.47,4.0,70.0,100.00,2018-12-14T18:18:28.920
singerj5,Aliana,Wozniak,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1217513,Session 24,0.47,0.0,28.0,25.00,2018-08-30T14:12:50.783
craigt3,Judi,Seelman,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246167,Session 31,6.42,4.0,4.0,100.00,2018-12-17T19:47:17.853
takyij,Kayley,Huff,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246171,Unity,0.47,20.0,4.0,95.00,2018-10-11T14:28:38.300
lopezs19,Sophia,Wozniak,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1217517,Session 19,0.47,29.0,15.0,90.00,2018-10-09T12:27:42.070
armsta18,Cristina,Welch,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246177,Session 2,10.0,4.0,4.0,0.00,2018-09-20T14:30:23.820
craigt3,Sophia,Testa,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1222932,Session 28,0.47,4.0,70.0,100.00,2018-09-26T21:27:45.610
lopezs19,Cristina,Wozniak,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246163,Session 1,0.47,4.0,4.0,0.00,2018-10-29T18:12:40.183
welchn2,Taylor,Kennedy,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,0,Attendance and Participation,1244112,Session 16,0.47,1.0,4.0,100.00,2018-10-02T14:13:22.523
seelmane,Ashleigh,Craig,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246169,Session 13,0.47,4.0,28.0,100.00,2018-08-23T14:18:10.997
testaa,Ashleigh,Testa,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246161,Shape,9.17,4.0,4.0,100.00,2018-11-01T14:12:46.187
hockingk,Daniel,Wozniak,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1244119,Session 28,0.47,4.0,4.0,100.00,2018-12-11T17:45:09.283
huffp,Aliana,Welch,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246162,Session 26,0.47,4.0,100.0,100.00,2018-09-11T14:28:45.877
seelmane,Ashley,Armstrong,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246172,Session 3,0.47,4.0,4.0,100.00,2018-12-11T14:04:07.203
vanburm2,Sophia,Welch,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1246178,Value and Color as Metaphor,0.47,4.0,4.0,0.00,2018-10-09T12:28:03.837
takyij,Judi,Hoskins,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246158,Session 4   9-4,0.47,4.0,4.0,100.00,2018-10-02T14:13:22.493
takyij,Arthur,Seelman,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,0,Attendance and Participation,1244113,Rhythm and Color Schemes,0.47,0.0,4.0,100.00,2018-11-13T14:09:43.493
singerj5,Nicholas,Kennedy,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246177,Communications Quiz,0.47,4.0,4.0,93.00,2018-12-11T13:26:36.433
armsta18,Ashley,Lopez,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246155,Space,0.47,0.0,4.0,0.00,2018-11-01T14:12:46.233
lopezs19,Taylor,Lavigne,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1246153,Session 28,0.47,59.0,4.0,0.00,2018-10-29T18:23:00.387
singerj5,Cristina,Hoskins,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1244120,Final Exam,6.42,0.0,4.0,0.00,2018-09-27T13:43:16.027
vanburm2,Nicholas,Singer,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,0,Attendance and Participation,1246174,Session 28,6.42,54.0,4.0,80.00,2018-12-11T15:14:11.497
huffp,Donald,Hocking,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1217513,Value and Color as Metaphor,0.47,4.0,70.0,100.00,2018-11-26T17:18:31.547
wozniad2,Aliana,Huff,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1246163,Session 30,0.47,4.0,70.0,0.00,2018-11-27T15:21:48.423
willd174,Sophia,Armstrong,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246152,Somethign About You,15.0,,4.0,100.00,2018-09-18T15:43:36.083
lopezs19,Taylor,Hoskins,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1217515,Session 32,0.0,4.0,100.0,100.00,2018-10-23T14:13:03.910
lavigna5,Ashleigh,Wozniak,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246153,Session 14,6.42,16.5,4.0,100.00,2018-08-28T14:13:19.520
willd174,Nicholas,Hocking,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1217511,Attendance and Participation,1246158,Session 9,0.47,60.0,70.0,91.43,2018-09-04T14:12:41.400
seelmane,Cristina,Hoskins,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Assignments,1246184,Session 7. 9-13,0.47,3.0,70.0,100.00,2018-09-04T14:12:41.527
singerj5,Ashley,Testa,104,Student,167827,ARTS102-40582-201910,Design & Communication - 40582,ARTS102-40582-201910,1246150,Attendance and Participation,1246151,FINAL PROJECT -Bearden,0.47,,4.0,97.86,2018-10-08T19:42:14.880
